Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
8/15/22,123.25,125,110,114.25,2465,4007196,474680889
8/12/22,112.75,120,110,118,1405,3033905,348622518.3
8/10/22,93,113,93,106.25,1569,2022545,210663324.7
8/9/22,92,92.5,89.7,90.4,516,448482,40757394.1
8/8/22,94.9,94.9,90.5,92.7,415,286604,26506801.3
8/5/22,87,97,87,94.8,1119,1638159,153051480.8
8/4/22,86.7,87.9,83,86,404,388342,33288885
8/3/22,85,87.9,84.9,86.1,528,752876,64704936.9
8/2/22,78,84.3,78,82.2,638,883679,72050000.4
8/1/22,73,79.9,73,78.4,640,627431,48527517
7/29/22,72,74,71.3,72.9,227,417010,30333577.5
7/28/22,71,71.9,70,71.7,106,98684,7052521.5
7/27/22,71,72,70.5,71.9,125,202827,14517585.6
7/27/22,71,72,70.5,71.9,125,202827,14517585.6
7/26/22,71.5,72.5,70.8,71.6,176,602461,43150254.7
7/25/22,73.1,73.5,71,72.3,148,795768,57396659.4
7/22/22,73,74.1,70.5,73.8,222,437147,32144069.9
7/21/22,73.3,73.7,71.5,73,315,634344,46117375.6
7/20/22,71.3,74.5,71.3,73,475,883562,64636490.9
7/19/22,70,71.5,69.5,70.7,326,742581,52153489.5
7/18/22,69.5,70,68.5,69.6,515,5148279,357303947.9
7/15/22,64.9,69,64.8,67.4,388,1748689,116274331.9
7/14/22,62.5,64,62,62.9,60,36554,2289992.5
7/12/22,63.7,64.4,62,62.7,135,79793,5070942.5
7/11/22,62.5,63.7,60,62.7,133,49452,3059171.4
7/8/22,62,62,61,61.6,94,58954,3636799.3
7/7/22,61,62.5,59,61.6,177,129485,7878353.3
7/6/22,64.5,64.5,61.1,62.1,181,147045,9254928.8
7/5/22,66,66,63.2,64.2,179,117189,7612050.1
7/4/22,67,67.5,65,66,175,697627,46491851.3
7/1/22,64,67,64,66.2,152,373769,24461742.3
6/30/22,64.8,65,63.3,63.8,167,236612,15104611.9
6/29/22,66,66.9,64,64.8,133,171744,11165770.5
6/28/22,62.2,66,61.5,65,231,291399,18675916.8
6/27/22,63,64.5,63,64,194,340461,21726636.1
6/24/22,62.1,65.7,62.1,65.2,269,420403,26913924.9
6/23/22,61.5,62.5,61.5,62,105,109684,6802123.8
6/22/22,62,63.9,61.5,62,154,109749,6855723.6
6/21/22,62,62.4,60.5,61.2,168,120727,7424263.4
6/20/22,60,62.5,56.1,60.4,284,230268,13724677.7
6/17/22,65,65,58,60.6,461,500598,30878899.7
6/16/22,68,68,65,65.4,183,125872,8265451.7
6/15/22,68.4,68.4,65.5,66.3,138,61256,4065391.7
6/13/22,69.4,70,67.3,68.6,206,490069,33612887.2
6/10/22,69.1,69.1,66,68,295,204201,13886048.5
6/9/22,68,72,67,69.1,454,599490,41274037.2
6/8/22,65,65.9,62,64.8,161,260248,16476713.3
6/7/22,63.5,66,61.5,62.2,256,469847,29224098.3
6/6/22,66.9,66.9,63,63.7,244,957276,61419175.4
6/3/22,67,68,66,66.4,138,71189,4774830.4
6/2/22,68.9,68.9,65.8,66.4,213,85292,5674683.3
6/1/22,66.5,69,66,66.6,256,274943,18337456.2
5/31/22,69,69,66.1,67.8,263,156800,10622133.1
5/30/22,69,70.9,68.5,68.9,205,129501,8937942.7
5/27/22,73,73,68.4,69.6,405,210452,14779239.6
5/26/22,73,73,69.9,71.6,269,242685,17129998.9
5/25/22,74.2,74.2,71.5,72.3,341,154635,11259380.5
5/24/22,75,75,73,74.2,280,339762,25183544.8
5/23/22,75,75,72.5,74.8,666,809882,60294761
5/20/22,74,75,70,72.8,396,817019,59544192.7
5/19/22,74,75,70,70.6,247,166389,11944096.8
5/18/22,76,76,71,73.6,596,596919,44799080.9
5/17/22,74,76,74,75.3,505,522555,39284505.3
5/13/22,70,74,70,73.3,714,824599,59604959.3
5/12/22,65.1,70,65.1,69.8,282,229265,15704359.5
5/9/22,65,66,64,64.4,189,198445,12875386.5
5/6/22,65.8,65.8,59.8,61.5,318,448944,27564496.3
5/5/22,69.1,70,65,65.8,238,189794,12611991
5/4/22,70,70,65,69.2,245,189747,12742219.9
4/29/22,70,71.5,68,69.1,579,696020,48536084.5
4/28/22,64,71,59.6,69.5,695,696248,46613134
4/27/22,50,66,50,62.3,576,562709,32568243.7
4/26/22,55,55,51.1,51.6,199,196562,10367805.1
4/25/22,63,63,56.3,61.9,183,311782,19299438.7
4/8/22,74,74,69.5,70.6,481,1031466,72649801.3
4/7/22,74,74,70.1,71.3,305,391347,28013572.2
4/6/22,79,79,73.5,74,517,684908,51820865.2
4/5/22,78,80,73,78.5,565,720142,54839419.1
4/4/22,71,80,65.5,70.3,523,1283774,89988869.7
4/1/22,75,75.1,72.7,72.9,98,585549,43617229.5
3/31/22,79,79.1,75,76.9,353,595323,45708991.6
3/30/22,88,88,74,80.2,939,1668913,129382262.6
3/29/22,97.5,97.5,87.1,88.6,779,853099,77316546.4
3/28/22,101,101,96.1,96.5,551,377477,36822509.15
3/25/22,101,104.5,100.75,103.75,444,782187,80857892.25
3/24/22,100,101.75,99.2,100,278,734773,73383246.1
3/23/22,101,101,98.6,99.7,324,324528,32244455
3/22/22,101,103.5,99,99,572,913142,91630204.3
3/21/22,99,100,98.2,99,391,407705,40331041.2
3/18/22,99.6,102,97.7,98.6,575,628930,62424649.6
3/16/22,100,100,94.9,98.4,1027,1236023,119793740.8
3/15/22,100,100.25,96.5,97,504,510016,50087226.25
3/14/22,102.5,104.75,100,100.25,385,656222,66820117
3/11/22,110,110,100,102,484,647676,67398938
3/10/22,95,110,95,107.5,640,813158,84214828.4
3/9/22,96,99.8,93,94.5,675,740382,70079286.5
3/8/22,103.5,105,95,95.9,797,636916,63083865.25
3/7/22,105.5,106,99.5,99.9,505,647390,66110819.75
3/4/22,100.25,105,99,104.25,348,733281,75036238.45
3/3/22,104,104,100,100.25,520,275893,27990979.75
3/2/22,107,108,102,103.75,584,405743,42424883.5
2/28/22,103.75,108,101.5,106.5,935,1352045,140664257.5
2/25/22,98,103,97.9,102,808,1141029,115080086.6
2/24/22,102,105,96.5,97.4,1273,1586683,157448258.9
2/23/22,111.25,111.25,97.5,105,1498,1471743,150124901.8
2/22/22,112,115,110,110.75,748,588849,66008822
2/21/22,121,121,110.5,112.25,950,528201,60177835.75
2/18/22,125,125,120.25,121.25,298,126010,15376895
2/17/22,126,126,121.75,123.5,227,146461,18124237.75
2/15/22,127,127,123,125,410,424620,53227732.75
2/14/22,124,126,121,124.5,297,159595,19727665.5
2/11/22,124,124,119.25,122.75,444,452124,55289676.75
2/10/22,120,123,115,119.25,847,979336,117199438
2/9/22,125,127,115,118.25,1091,987418,119306154.3
2/8/22,130,130,123.5,125.25,941,965085,121182551.5
2/7/22,134.75,136,129,130.25,465,345702,45563588.75
2/3/22,130,135,125.75,133.5,772,1367001,179094884.5
2/2/22,134,134,128.25,130,754,1136531,149120696
2/1/22,139,139,132.75,133.75,651,674762,90503489
1/31/22,138,139,135.75,136.75,418,453977,62255019
1/28/22,139.5,140,131.75,137,736,643653,87423806.5
1/27/22,139.25,142.5,133,138.5,968,1556085,215891886.5
1/26/22,144,144,138,141.5,488,635506,89291641.75
1/25/22,147,147.5,141,142.25,565,1017284,146000685.8
1/24/22,138.5,147.5,135,145.25,1133,1566777,221993683.5
1/21/22,140,141.75,138,139.25,599,851382,118843240.8
1/20/22,142.75,143,139.25,139.75,445,668774,93893299.75
1/19/22,146,146,139.75,142.75,682,768605,109052115.3
1/18/22,139.5,146.75,139.5,144.75,883,1661530,240685271
1/13/22,139,140.5,136.5,139.75,731,975466,135371424.5
1/12/22,141,143.5,139,139.5,649,952294,133301110.3
1/11/22,140.75,144.5,138,140.5,1297,2077417,292817727
1/10/22,148.5,149,140,142,1516,1831814,263184291.8
1/7/22,145,151.5,144,147.75,2039,3629039,537980022.3
1/6/22,136,143.75,136,142.75,1902,3196460,446918865.3
1/5/22,132,138.75,132,136.5,1634,2303128,313082555.5
1/4/22,130,132.25,129.25,131,882,1424719,185797636.8
1/3/22,130,132,128.75,129.25,872,828978,107616927.3
12/31/21,131,131.5,129,130,686,1042494,135648849.5
12/30/21,133.25,134,129.75,130.25,600,750847,98382065.25
12/29/21,128,132.75,128,132,889,1358779,177290969.3
12/28/21,129,130,126,126.75,685,392979,50021829.75
12/27/21,129.75,132,128.5,129,688,956867,124211804.5
12/24/21,129.75,129.75,127.75,128.5,425,660481,84826899.75
12/23/21,128,130,125,127.25,1024,1153158,146960232.5
12/22/21,130,131,127.25,128,752,682765,87851516
12/21/21,130.5,130.5,124.5,128.25,1473,2226097,281950323
12/20/21,135,135,130,130.5,1533,1563721,206893289.8
12/17/21,134.25,138,131.25,134,3084,5768037,772280583.8
12/16/21,128,132,126,128.75,3960,31668896,3990572643
12/15/21,119.5,127,117,124.25,1879,3611427,439939918.3
12/14/21,116,119,116,118,1038,2854118,335349095
12/13/21,113,116.75,112,115.25,1259,2530162,290812259.5
12/10/21,105.75,113.75,105.5,110.75,1057,2299135,254905626.3
12/9/21,105.5,108,105,106.25,326,807512,85750374.5
12/8/21,107.5,108,104.5,105.25,297,371127,39193543
12/7/21,107.5,109.75,105.5,106.75,347,633705,68306386.75
12/6/21,105,108,103.75,106.5,376,587720,62234403.5
12/3/21,107,107,103.5,104.5,493,653883,68721100
12/2/21,107,110,106.25,106.75,501,669667,72083581.5
12/1/21,111,113.75,107,108,1257,1937529,213433451.8
11/30/21,109,113,107,110,1968,3313568,366793614
11/29/21,103,106,102,105,825,1386342,144728749.8
11/26/21,99,103,98,102.25,591,725373,73356923.3
11/25/21,96,99,94.9,97.9,356,435627,42171500.1
11/24/21,96,97,95,95.2,655,654018,62538748.4
11/23/21,98.2,98.2,95.9,96.3,608,576071,55672254.8
11/22/21,99.2,99.2,97.1,97.6,442,356673,35076785.2
11/19/21,99.5,102.5,98,99.2,419,621342,62492357.2
11/17/21,96.5,100,95.5,99.3,491,1427311,138626265
11/16/21,97,97,94.5,95.8,610,725242,69264338.4
11/15/21,97.9,98.8,96.5,96.7,552,678638,65992816.8
11/12/21,100,103,98,98.7,681,1049893,104677804.1
11/11/21,100,100,96.1,97.1,613,882881,86503566.4
11/10/21,97.9,100,97,99.7,189,91131,8961673.2
11/9/21,98.9,99.9,97.5,97.8,495,373672,36636270.6
11/8/21,100,100,98.7,98.9,646,588921,58369186
11/5/21,100,101.75,99.4,99.8,604,859492,85661555.3
11/3/21,102.25,103,99.9,100.5,311,556956,56236375.25
11/2/21,102,103.5,99.9,101.75,433,700727,70895976.5
11/1/21,106.5,107,101.5,102.25,281,241523,25061608
10/29/21,105.5,106.5,103.5,105,222,253485,26612405.25
10/28/21,108,108,104.5,105.5,315,1015252,107749853.5
10/27/21,109.75,109.75,105,107,393,306324,32881234.5
10/26/21,104,110.5,103.5,107.5,997,2147429,231190479.5
10/25/21,103,104.5,102.5,103.5,427,1468526,151476606.3
10/22/21,100,104.75,99.6,102.75,453,642318,66073272.4
10/21/21,101,102,99.4,99.8,316,261333,26167856.8
10/18/21,99.4,101.5,99.4,101,252,699594,70117111.05
10/15/21,100,100,99,99.3,798,715858,71290605.1
10/14/21,100.5,102,99.1,99.7,482,785174,78803051.4
10/13/21,102,102,99.5,99.7,901,1119633,111853139.7
10/12/21,102.5,104.5,101.5,102,192,252670,25848820.25
10/11/21,104,105,102,102.25,225,245469,25138556.75
10/8/21,103,105.75,102,104.5,266,507164,51887418
10/7/21,103,103.5,100.5,100.75,498,814668,82262492.25
10/6/21,104,104.5,99.9,101,553,984753,99902474.85
10/5/21,106.75,106.75,103,103.25,298,367306,38173591.75
10/4/21,105.25,107,103,105.25,238,188443,19722572.75
10/1/21,108,108,105,105.25,295,443575,47131245.5
9/30/21,108,108.5,106.5,107.5,340,403512,43330867.25
9/29/21,107.25,109,106.75,107.5,466,920730,99196636.5
9/28/21,107.25,109,106,106.75,641,1497205,161178839.5
9/27/21,103.25,107,102.25,106.5,809,1395548,147583161.5
9/24/21,100.25,103,99.8,101.5,343,658765,66412764.75
9/23/21,99.8,103.5,99,99.9,310,268026,26927781.4
9/22/21,99,99,97,97.4,567,1712592,166751114.7
9/21/21,99.5,99.5,97,97.5,806,856565,83967447.6
9/17/21,102.5,102.5,98.8,99.9,1529,2044527,204097037.8
9/16/21,106.5,107,102.75,103.25,289,306868,32097081.25
9/15/21,104,107,104,105.5,768,2535983,267855385.8
9/14/21,100.5,106.5,100.5,102.5,546,600723,61808528.5
9/13/21,105,105,99.1,100,1070,3649261,368711436.9
9/10/21,109,110,103.75,104.75,621,870399,92163049
9/9/21,105.25,109.75,102,108.25,1126,2085961,221712941.8
9/8/21,110.5,112.25,99.1,103.25,2331,4810545,508821473.2
9/7/21,114,117,110,112.75,1167,2322130,262161515.8
9/6/21,119.5,119.5,115.25,116.25,801,1839152,215908002.3
9/3/21,121,121.25,118,119.75,963,3862630,462158665
9/2/21,121.5,124.75,118.5,119,1407,3142418,381441802
9/1/21,112,124.75,112,119.5,2814,8389743,996534831.5
8/31/21,107,113.5,106.5,110.25,1449,4167824,458753621.3
8/30/21,120,120,107,109.5,2126,5204867,584557614
8/27/21,110.5,119.5,110.5,113.75,4005,14907292,1722178271
8/26/21,95,110,93.5,105.75,4090,11996086,1208551898
8/25/21,92,96.4,89.1,92.3,2917,8183421,763355826.6
8/24/21,82.5,92.5,82.5,88.7,3349,10893702,956868131.6
8/23/21,80,82.4,77.5,81.7,901,3115353,250822682.6
8/20/21,78.6,80.5,77.6,79,474,1103015,87659566
8/19/21,79.5,79.5,77.5,78.2,328,962790,75375484
8/18/21,77.5,81,76.5,79.6,560,2134602,167139728.6
8/17/21,75,77.4,75,77,194,539851,41461353.6
8/16/21,75,76,74,74.7,106,87331,6523183.9
8/13/21,75,77.4,74.8,75.6,295,812738,61348789.9
8/12/21,76,77,73.8,74.4,528,795979,59484725.1
8/11/21,77.2,77.5,76.6,77.2,109,241185,18555389.1
8/10/21,78.5,79,76.5,77,404,1302886,100560131.8
8/9/21,79,79.5,77.8,78.2,234,1280631,100281181.8
8/6/21,78.5,80,77,79.4,319,1051749,82994183.8
8/5/21,81.5,81.5,78.1,79,461,1888961,151145032.9
8/4/21,83,83.9,81.2,82.1,496,1785056,148016909.3
8/3/21,81.1,83,81,82.3,394,2217998,181249616.2
8/2/21,81,81.4,80,80.5,393,1335007,107908286.6
7/30/21,82,82,81,81.3,227,884126,71913138.1
7/29/21,81.8,82.1,81,82,170,433145,35466844.7
7/28/21,81.3,82,81,81.5,269,673794,55035790.9
7/27/21,81.5,82.1,81,81.5,239,436889,35510560.6
7/26/21,84,84.5,81.8,82.1,590,886549,73388132.6
7/22/21,82.2,84.3,82.2,83.9,818,5247220,437714026.4
7/20/21,80,83.3,78.9,82.4,1207,3916927,318748859.2
7/19/21,77.5,79.5,76.9,79.2,437,1659287,130684433.7
7/16/21,77.6,78.2,77,77.4,126,70557,5468203.7
7/15/21,77.9,78.7,77.5,77.6,176,273811,21352877.1
7/14/21,78.6,78.9,77.1,77.8,135,162687,12648955.4
7/13/21,78,78.9,77.5,78.6,246,421842,33064890
7/12/21,76.8,78.1,76.1,78,206,393966,30503310.2
7/9/21,75.6,76.8,75.6,76.6,105,142866,10912252.3
7/8/21,75.5,76,75.5,76,79,121406,9224653.8
7/7/21,75,75.9,75,75.5,59,42213,3181039.1
7/6/21,75.7,76,74.9,75.4,132,238327,17954729
7/5/21,76,76.4,75.5,75.7,121,171533,13006665
7/2/21,75,76,74.4,76,193,291299,21824947.8
7/1/21,74.5,75,74.4,74.5,231,202819,15122408
6/30/21,75.1,76,74.5,74.9,226,837473,62786256.8
6/29/21,76,76.1,75,75.2,262,1445712,108901795.6
6/28/21,77,77,75.5,76.1,126,101111,7691313.6
6/25/21,76.3,77.2,76.2,76.5,110,202311,15561072.9
6/23/21,76,76.9,75.1,76.3,134,121206,9214035.1
6/22/21,77.7,77.7,76,76.6,120,63527,4875763.8
6/21/21,79.2,79.2,77.4,77.6,132,59197,4613944.9
6/18/21,79.8,80.4,78.8,79.3,450,633379,50492461.3
6/17/21,77.9,79.8,77.5,78.8,633,1165066,91453407.9
6/16/21,75.3,78.3,75.3,77.6,267,528800,40977616.3
6/15/21,75,75.6,74.9,75.1,292,730999,54873509.3
6/14/21,76.5,76.5,74.5,75.2,346,1014957,76137774.1
6/11/21,77,78,75.5,75.8,369,787261,60086269.8
6/10/21,76.4,78,76.2,77.3,259,742378,57466907.2
6/9/21,76.8,76.8,76.2,76.5,190,352970,26977662.3
6/8/21,77.1,77.5,76.1,76.3,290,352570,26982761.4
6/7/21,77.9,77.9,76.8,77,249,411417,31717571.3
6/4/21,78.3,79.5,77.4,77.6,196,344339,26869972.5
6/3/21,76,78.7,75.9,78.3,377,706029,54956223
6/2/21,76.9,77,75.5,75.9,198,261325,19858681.1
6/1/21,75.5,77,74.9,76.9,346,1254560,94839569.5
5/31/21,76.5,77,75,75.2,438,508779,38425435.3
5/28/21,76.8,76.8,75.4,75.9,230,204139,15468686.4
5/25/21,76,76,74.9,75,253,214367,16087723.1
5/24/21,76,77,74.3,75,513,655232,49264088.3
5/21/21,78.1,78.1,74.7,75.7,645,763608,57842275.7
5/20/21,79.9,79.9,77.5,78,625,1286295,100973193.7
5/19/21,80.6,80.8,77.8,78.4,368,837810,66622072.4
5/18/21,81,81,79.2,79.9,394,1215357,97235931
5/17/21,79.1,80.9,79.1,80.4,605,2012800,161350966.7
5/13/21,77,79.3,77,78.8,171,211671,16614610.4
5/12/21,77.6,79.2,77.3,77.8,271,352430,27630164.6
5/11/21,78,79.1,77.6,78,235,388056,30298751.5
5/10/21,80,80.5,76.1,77.2,717,2301293,181233691.9
5/7/21,76.3,80,75.5,79.6,826,2081544,164146462.8
5/6/21,75.3,76.8,75.1,75.7,305,492430,37408775.7
5/5/21,73.8,75.4,73.8,74.9,123,130186,9704470.9
5/4/21,75.2,75.2,73.5,73.8,297,554940,41328208.9
5/3/21,76,76,74.5,75.1,258,538519,40399828.1
4/30/21,75.5,76.6,74.7,76.3,156,170923,12932498.5
4/29/21,77.6,78.2,74.5,76.1,321,536425,40834404.2
4/28/21,72.2,78.2,72.2,77.4,784,1464933,110212485.1
4/27/21,72.7,74.9,72.3,72.5,676,1011584,73805869.5
4/23/21,73,76.5,71.6,73.7,662,946704,69987596.1
4/22/21,78.5,78.5,75,76.2,830,1474431,112696063.9
4/21/21,76,79.5,74.9,78.4,1278,3594985,277478801.2
4/20/21,82.9,82.9,75.6,76.7,2009,4989167,391843362.5
4/19/21,84.7,84.7,82,83.1,810,2050001,170501456.2
4/16/21,84.5,85.3,81.5,84.8,1705,5613799,469493570.7
4/15/21,82.5,85.4,82.5,84.2,1555,5043649,426024372.3
4/12/21,76.5,82.1,76.5,81.4,1863,4504441,359942790.8
4/9/21,73.5,77.7,73.5,75.9,975,3377177,257091722.1
4/8/21,71,74.6,70.5,73.9,654,1143019,83718547.8
4/7/21,75,76,72,73.2,1329,3822882,283307328.1
4/6/21,68,75,67.9,74,1879,5348196,385571765.5
4/5/21,64.7,69.4,64.2,67.4,1141,2773511,186192686.1
4/1/21,61.6,64.3,61.1,63.4,610,1208041,75984293.8
